num_mp,num_canton,num_prod,age,gen,num_tab_mort,chgt_enc,ind_chgt_enc_pos,pm_fin,nb_contr_fin,anc,terme,type_cot,periode_cot,tx_cible,chgt_prime,prime,tx_tech,terme_tx_tech,tmg,terme_tmg,num_rach_tot,num_rach_part,num_rach_dyn_tot,num_rach_dyn_part,chgt_rach,pm_gar,tx_revalo_prec,tx_cible_prec,t,uuid,pm_deb,nb_contr,coef_inf,tx_frais_fixe_prime,tx_frais_var_prime,ind_inf_frais_fixe_prime,ind_inf_frais_var_prime,tx_frais_fixe_prest,tx_frais_var_prest,ind_inf_frais_fixe_prest,ind_inf_frais_var_prest,tx_frais_fixe_enc,tx_frais_var_enc,ind_inf_frais_fixe_enc,ind_inf_frais_var_enc,nb_vers,pri_brut,pri_net,pri_chgt,ind_ech,nb_ech,tx_tech_an,tx_tech_se,tx_an,tx_se,ech,rev_ech,qx_rach_tot_dyn,qx_rach_part_dyn,qx_rach_tot,qx_rach_part,qx_rach_tot_glob,nb_rach_tot,rach_tot,rev_rach_tot,qx_dc,qx_dc_rach,dc,rev_dc,nb_dc,qx_rach_part_glob,rach_part,rev_rach_part,prest,rev_prest,nb_sortie,nb_contr_moy,enc_charg,rev_prest_nette,tx_soc,rach_charg,soc_prest,it_tech_prest,diff_pm_prest,rev_stock_brut,enc_charg_stock,enc_charg_base_th,enc_charg_rmin_th,base_enc_th,rev_stock_nette,soc_stock,pm_moy,it_tech_stock,it_tech,tx_cible_an,tx_cible_se,bes_tx_cible
77,1,1,10,1900,TM1,0.049,True,166170.80281088033,0.9372779109488234,2,50,type2,an,Meth1,0.047,0,0,1,0.083,1,TRT1,TRP1,PRCT1,PRCP1,0.043,168421.2313,0.049,0.049,2,9d023f37-28d6-4ede-b493-9fc64b62b2c4,167292.22656441745,0.968135959742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968135959742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.0415,0.0,0.0,0.0025,0.0025,0.0292478,0.0,0.0317478,0.030736186822697065,5311.160150521812,220.41314624665523,0.00013000000000000002,0.00012587278600000002,0.0,0.0,0.0001218619704795094,0.002420315818035,404.9000221881546,16.803350920808416,5716.0601727099665,237.21649716746364,0.030858048793176576,0.9527069353454116,145.85527841199706,91.36121875546658,0.05,255.99089680472943,4.568060937773329,0.0,161576.1663917075,13410.821810511723,8574.362421908741,7917.232153193668,657.1302687150744,174986.98820221922,4836.459388602982,241.8229694301491,166731.5146876489,0.0,0.0,0.0,0.0,0.0
78,1,1,13,1900,TM1,0.038,False,82342.42613710451,0.9371748483690245,2,50,type2,an,Meth1,0.013000000000000001,0,0,1,0.024,1,TRT1,TRP1,PRCT1,PRCP1,0.036000000000000004,90964.18151000001,0.018000000000000002,0.018000000000000002,2,63fe31b1-973a-401f-b22f-341944edcb83,86546.00306317638,0.968097279648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968097279648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.012,0.0,0.0,0.0025,0.0025,0.0292478,0.0,0.0317478,0.030734958814808772,2747.645196049111,32.97174235258933,0.0002,0.00019365044000000002,0.0,0.0,0.00018747246416663825,0.0024201463739,209.45399548888463,2.5134479458666155,2957.0991915379955,35.48519029845595,0.03092243127897541,0.9526360640085123,56.859103254892574,-21.373912956436627,0.05,107.73303774611226,0.0,0.0,83588.90387163838,2006.1336929193212,3252.6114274531924,3176.378347122258,76.2330803309342,85595.0375645577,-1246.4777345338712,0.0,84444.21460014045,0.0,0.0,0.0,0.0,0.0
79,1,1,5,1900,TM2,0.038,False,5950.049098401632,0.9371934988231416,2,50,type2,an,Meth1,0.038,0,0,1,0.038,1,TRT1,TRP1,PRCT1,PRCP1,0.040999999999999995,6396.944452000001,0.047,0.047,2,8557c769-e353-41ae-b40e-0659b7877bbe,6169.451797122944,0.968077864613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968077864613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.019,0.0,0.0,0.0025,0.0025,0.02924785,0.0,0.03174785,0.030734390834053833,195.86683023728966,3.7214697745085035,0.00016,0.00015492034400000002,0.0,0.0,0.00014997495580463142,0.00242024307414,14.931572983227383,0.2836998866813203,210.79840322051706,4.005169661189823,0.030884365789858464,0.9526356817180708,4.081267884752431,-0.07609822356260754,0.05,8.80694648814998,0.0,0.0,5958.6533939024275,226.42882896829224,235.03312446908737,226.42882896829224,8.604295500795105,6185.08222287072,-8.604295500795132,0.0,6059.750447762288,0.0,0.0,0.0,0.0,0.0
80,1,1,23,1900,TM2,0.037000000000000005,False,129169.83743926654,0.9355539458136344,2,50,type2,an,Meth1,0.036000000000000004,0,0,1,0.021,1,TRT1,TRP1,PRCT1,PRCP1,0.017,143235.9346,0.031,0.031,2,4007211a-3bc9-48b5-a331-8c1b4cde15cf,136021.18530378098,0.96723553519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96723553519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0105,0.0,0.0,0.0025,0.0025,0.0292478,0.0,0.0317478,0.030707600324105085,4318.373386787378,45.34292056126747,0.0010400000000000001,0.0010069822880000002,0.0,0.0,0.000973989052260531,0.00241811304428,328.91460248149986,3.453603326055749,4647.287989268878,48.79652388732322,0.031681589376365615,0.9513947405018173,86.87756349338973,-38.08103960606651,0.05,79.83343672365542,0.0,0.0,131373.8973145121,2758.8518436047543,4962.911718850324,4860.8342006369485,102.07751821337592,134132.74915811684,-2204.05987524557,0.0,132595.51137152375,0.0,0.0,0.0,0.0,0.0
81,1,1,52,1900,TM1,0.016,False,65367.12081560214,0.8404133777460712,2,50,type2,an,Meth1,0.037000000000000005,0,0,1,0.023,1,TRT1,TRP1,PRCT1,PRCP1,0.024,76197.71167,0.033,0.033,2,3f22666b-5ea6-4b3b-8e55-80b59ea7a465,71477.77736128884,0.928673986928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928673986928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0115,0.0,0.0,0.0025,0.0025,0.0864536,0.0,0.08895360000000001,0.08260889436359854,6358.205616285144,73.11936458727915,0.006679999999999999,0.006085789952,0.0,0.0,0.005651714818330202,0.00226240152512,161.71143251436766,1.859681473915228,6519.917048799512,74.97904606119438,0.08826060918192874,0.8845436823370356,52.75916875888565,22.21987730230873,0.05,158.27750627665694,1.1109938651154365,0.0,64957.86031248933,1494.0307871872544,1063.2302575948252,1039.3257649998293,23.904492594996075,66451.89109967658,430.80052959242926,21.540026479621464,68422.44908844549,0.0,0.0,0.0,0.0,0.0
82,1,1,41,1900,TM1,0.02439024390243903,True,230509.52115073492,0.954045507593339,2,50,type2,an,Meth1,0.047,0,0,1,0.025,1,TRT1,TRP1,PRCT1,PRCP1,0.043,241607.2503,0.049,0.049,2,1890346d-e09a-41c1-a4e0-ff7650e5989b,235992.4174048981,0.976881989601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.976881989601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0125,0.0,0.0,0.0025,0.0025,0.0182918,0.0,0.0207918,0.020311134951386072,4906.70714419916,61.33383930248951,0.00264,0.002585109648,0.0,0.0,0.0025253470562749806,0.0024415577258800002,576.1891099640268,7.202363874550335,5482.896254163187,68.53620317703984,0.022836482007661054,0.9654637485971695,67.7003958212223,0.8358073558175363,0.05,238.71159566562974,0.04179036779087682,0.0,230509.52115073492,5762.738028768374,5762.738028768374,5622.1834427008525,140.5545860675213,236272.25917950328,0.0,0.0,233250.9692778165,0.0,0.0,0.0,0.0,0.0
83,1,1,5,1900,TM2,0.02723735408560311,True,12230.34706963662,0.9371934988231416,2,50,type2,an,Meth1,0.047,0,0,1,0.027999999999999997,1,TRT1,TRP1,PRCT1,PRCP1,0.013000000000000001,13110.99533,0.034,0.034,2,47cf52a5-d36e-45fa-b56b-978cb8396e32,12663.018256007415,0.968077864613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968077864613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027999999999999997,0.013999999999999999,0.0,0.0,0.0025,0.0025,0.02924785,0.0,0.03174785,0.030734390834053833,402.02360413898504,5.62833045794579,0.00016,0.00015492034400000002,0.0,0.0,0.00014997495580463142,0.00242024307414,30.64758223181033,0.4290661512453446,432.67118637079534,6.057396609191135,0.030884365789858464,0.9526356817180708,5.974902881050399,0.08249372814073563,0.05,5.7034715787398245,0.004124686407036782,0.0,12230.34706963662,342.44971794982536,342.4497179498253,333.12229372551104,9.327424224314308,12572.796787586445,5.684341886080802e-14,2.842170943040401e-15,12446.682662822019,0.0,0.0,0.0,0.0,0.0
84,1,1,18,1900,TM1,0.024,True,25579.818100126413,0.9361065756712355,2,50,type2,an,Meth1,0.038,0,0,1,0.027000000000000003,1,TRT1,TRP1,PRCT1,PRCP1,0.043,27299.482560000004,0.035,0.035,2,1325e716-edd9-4a17-93c1-a4aeba15e4d6,26425.660220448055,0.967603471026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967603471026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027000000000000003,0.013500000000000002,0.0,0.0,0.0025,0.0025,0.0292478,0.0,0.0317478,0.030719281477439242,838.9565755467407,11.325913769881002,0.0008300000000000001,0.0008036493260000001,0.0,0.0,0.0007776138773253055,0.002418621376685,63.91366670219012,0.8628345004795668,902.8702422489308,12.188748270360568,0.03149689535476455,0.9518550233486177,10.980707886231496,1.208040384129072,0.05,39.34753659232953,0.060402019206453605,0.0,25522.789978199125,689.1153294113765,629.0857273826521,612.5469594767791,16.538767905873037,26211.9053076105,60.02960202872441,3.0014801014362207,26002.739160287234,0.0,0.0,0.0,0.0,0.0
85,1,1,62,1900,TM1,0.021,True,46617.29123744167,0.8510689744730816,2,50,type2,an,Meth1,0.031,0,0,1,0.036000000000000004,1,TRT1,TRP1,PRCT1,PRCP1,0.019,52217.96271,0.044000000000000004,0.044000000000000004,2,94697ab4-3673-49c3-90c1-1651b06fe2c3,49108.093611688324,0.91869741278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91869741278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036000000000000004,0.018000000000000002,0.0,0.0,0.0025,0.0025,0.0585788,0.0,0.0610788,0.056112935535707065,2999.463428089589,53.99034170561261,0.01335,0.012534598020000001,0.0,0.0,0.01151550277121131,0.0023159665049500002,113.73269992661925,2.0471885986791465,3113.196128016208,56.03753030429176,0.06762843830691838,0.8848831936265408,33.27695341236525,22.760576891926505,0.05,60.215439508089496,1.1380288445963254,0.0,45994.89748367212,1655.8163094121965,1000.6649896547707,965.8928471571145,34.77214249765613,47650.71379308432,655.1513197574258,32.75756598787129,47862.692424565,0.0,0.0,0.0,0.0,0.0
86,1,1,40,1900,TM2,0.028999999999999998,True,95598.90724182386,0.9542131269816787,2,50,type2,an,Meth1,0.05,0,0,1,0.042,1,TRT1,TRP1,PRCT1,PRCP1,0.017,98027.49726,0.033,0.033,2,10a4af75-6abb-4732-bd69-fe04b0e105de,96790.07583907916,0.97679467647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97679467647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.021,0.0,0.0,0.0025,0.0025,0.0182973,0.0,0.020797299999999998,0.02031469192494953,2012.9722442480809,42.2724171292097,0.00237,0.0023207103990000003,0.0,0.0,0.00226685756337177,0.0024422049740025,236.38120464827833,4.964005297613845,2249.353448896359,47.236422426823545,0.0225815494883213,0.9655039017258393,33.300553134186146,13.935869292637399,0.05,39.04202781249411,0.69679346463187,0.0,94540.7223901828,3970.7103403876777,2856.8315491865437,2741.680949315301,115.15059987124265,98511.43273057048,1113.878791201134,55.6939395600567,96194.4915404515,0.0,0.0,0.0,0.0,0.0
87,1,1,45,1900,TM2,0.034,False,212737.44962702473,0.9535402786115976,2,50,type2,an,Meth1,0.017,0,0,1,0.053,1,TRT1,TRP1,PRCT1,PRCP1,0.044000000000000004,215427.2227,0.042,0.042,2,07e79087-4276-4ec5-a483-a70cbfbd5a07,214016.148305099,0.97639298548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97639298548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.0265,0.0,0.0,0.0025,0.0025,0.017012700000000002,0.0,0.0195127,0.019052063407775596,4176.032897032906,110.66487177137199,0.0039700000000000004,0.0038925345810000003,0.0,0.0,0.003800643460626731,0.0024414869135475,522.5176253747402,13.846717072430614,4698.550522407646,124.5115888438026,0.022852706868402326,0.9649666320457988,81.99205589127463,42.51953295252797,0.05,212.21473289506378,2.1259766476263984,0.0,209317.59778269136,11093.832682482642,7493.9886358159165,7116.798324611506,377.19031120440985,220411.430465174,3599.8440466667253,179.99220233333628,213376.79896606185,0.0,0.0,0.0,0.0,0.0
88,1,1,70,1900,TM2,0.015748031496062992,True,91331.2647319166,0.8690099346410526,2,50,type2,an,Meth1,0.013999999999999999,0,0,1,0.016,1,TRT1,TRP1,PRCT1,PRCP1,0.017,100302.617,0.027999999999999997,0.027999999999999997,2,f99fd453-d90a-4f2f-b586-a686ab17c22b,95711.61601969445,0.933278988222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.933278988222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.008,0.0,0.0,0.0025,0.0025,0.040938300000000004,0.0,0.043438300000000006,0.040540052674083706,4157.549890148294,33.26039912118635,0.02658,0.025425409986,0.0,0.0,0.023729000906863616,0.0023278407250349998,222.80139762955704,1.7824111810364565,4380.351287777851,35.04281030222281,0.06426905358094732,0.9011444614315263,34.76688266204783,0.2759276401749844,0.05,75.06169966736127,0.01379638200874922,0.0,91331.2647319166,1461.3002357106657,1461.3002357106654,1438.2876335734898,23.012602137175836,92792.56496762726,2.2737367544323206e-13,1.1368683772161604e-14,93521.44037580553,0.0,0.0,0.0,0.0,0.0
89,1,1,47,1900,TM2,0.015,False,173238.99840098314,0.954769351583626,2,50,type2,an,Meth1,0.012,0,0,1,0.019,1,TRT1,TRP1,PRCT1,PRCP1,0.032,179433.4543,0.034,0.034,2,7497068a-92cd-477a-b907-cc9df043b876,176255.08277415985,0.97700605549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97700605549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0095,0.0,0.0,0.0025,0.0025,0.0156256,0.0,0.0181256,0.017708820959389544,3194.7291283313116,30.349926719147458,0.00472,0.004634447168,0.0,0.0,0.004527882946984481,0.00244309988208,430.6087719415506,4.0907833334447306,3625.337900272862,34.44071005259219,0.022236703906374024,0.965887703536813,27.44833957744091,6.992370475151279,0.05,117.11291553041453,0.34961852375756397,0.0,172629.744873887,3279.965152603853,2638.6456503973623,2589.4461731083047,49.19947728905779,175909.71002649082,641.3195022064906,32.06597511032453,174747.0405875715,0.0,0.0,0.0,0.0,0.0
90,1,1,42,1900,TM2,0.022000000000000002,False,162330.8938043892,0.9535732673948495,2,50,type2,an,Meth1,0.013000000000000001,0,0,1,0.022000000000000002,1,TRT1,TRP1,PRCT1,PRCP1,0.011000000000000001,170299.4854,0.045,0.045,2,07273a81-52a2-4b9d-9cf6-ccf92dcf530c,166262.34659260552,0.976623090352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.976623090352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022000000000000002,0.011000000000000001,0.0,0.0,0.0025,0.0025,0.018232299999999996,0.0,0.020732299999999995,0.020247642896104767,3447.0008482618746,37.917009330880624,0.00293,0.0028692543609999998,0.0,0.0,0.0028021800610457726,0.0024409961140975,405.8457419532818,4.4643031614861,3852.8465902151565,42.381312492366725,0.02304982295715054,0.9650981788734248,42.84750692978276,-0.4661944374160356,0.05,42.84750692978276,0.0,0.0,162409.50000239036,3573.0090000525884,3651.615198053745,3573.0090000525884,78.60619800115695,165982.50900244294,-78.60619800115683,0.0,164296.62019849737,0.0,0.0,0.0,0.0,0.0
91,1,1,14,1900,TM2,0.046,True,238429.90335727547,0.9370811158869906,2,50,type2,an,Meth1,0.027999999999999997,0,0,1,0.083,1,TRT1,TRP1,PRCT1,PRCP1,0.047,240214.7554,0.011000000000000001,0.011000000000000001,2,804fdbe2-fe52-4138-9434-852063b40858,239320.6474634613,0.96805854956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96805854956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.0415,0.0,0.0,0.0025,0.0025,0.0292478,0.0,0.0317478,0.03073372921972097,7597.904051540477,315.3130181389298,0.00026000000000000003,0.00025174557200000004,0.0,0.0,0.0002437044532884726,0.00242000113607,579.1562387465843,24.03498390798325,8177.060290287061,339.34800204691305,0.030977433673009442,0.9525698327234953,195.8773907236814,143.47061132323165,0.05,400.27118973969675,7.173530566161583,0.0,231143.58717317422,19184.917735373463,11515.111225793193,10632.605009966013,882.5062158271792,250328.50490854768,7669.80650958027,383.49032547901356,238875.2754103684,0.0,0.0,0.0,0.0,0.0
92,1,1,36,1900,TM2,0.021,True,98495.98405971892,0.9516608941885287,2,50,type2,an,Meth1,0.019,0,0,1,0.068,1,TRT1,TRP1,PRCT1,PRCP1,0.022000000000000002,95259.34517999999,0.034,0.034,2,8e62536e-7121-40e2-9308-d15be81ccf25,96852.56761680434,0.975478131463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975478131463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.034,0.0,0.0,0.0025,0.0025,0.020293799999999997,0.0,0.022793799999999996,0.022234853432941324,2207.6380557439143,75.0596938952931,0.0016600000000000002,0.0016221622920000003,0.0,0.0,0.0015823838415298976,0.0024389600942700002,236.2195474449727,8.031464613129073,2443.857603188887,83.09115850842217,0.02381723727447122,0.9635695128257644,26.532961997821747,56.558196510600425,0.05,55.59287275734081,2.8279098255300212,0.0,94408.71001361546,6419.792280925852,2117.398548185368,1982.5829102859248,134.8156378994429,100828.50229454132,4302.393732740484,215.1196866370242,97674.27583826163,0.0,0.0,0.0,0.0,0.0
93,1,1,50,1900,TM1,0.012,True,166287.54266527592,0.9382555659070064,2,50,type2,an,Meth1,0.025,0,0,1,0.03,1,TRT1,TRP1,PRCT1,PRCP1,0.02,170355.8054,0.032,0.032,2,abf81038-9d53-4d39-8e16-049f8375b460,168999.51857804746,0.972789146545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.972789146545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.015,0.0,0.0,0.0025,0.0025,0.0273533,0.0,0.0298533,0.02904096622855185,5045.193327966024,75.67789991949036,0.0058200000000000005,0.005646253794000001,0.0,0.0,0.0054926144094417295,0.002411251115515,407.5002776928149,6.112504165392223,5452.693605658839,81.79040408488258,0.034533580637993576,0.9555223562260032,33.20690405846233,48.58350002642025,0.05,110.68968019487444,2.429175001321013,0.0,163546.82497238863,4906.404749171658,2021.4387566587236,1962.5618996686635,58.876856990059906,168453.2297215603,2884.9659925129345,144.24829962564672,167643.5306216617,0.0,0.0,0.0,0.0,0.0
94,1,1,18,1900,TM1,0.025,False,148685.9648124233,0.9361065756712355,2,50,type2,an,Meth1,0.048,0,0,1,0.017,1,TRT1,TRP1,PRCT1,PRCP1,0.023,162111.7193,0.042,0.042,2,ab2aca8c-ca79-46d0-b369-9e47b577bb58,155253.75269500652,0.967603471026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967603471026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0085,0.0,0.0,0.0025,0.0025,0.0292478,0.0,0.0317478,0.030719281477439242,4928.965089810528,41.896203263389495,0.0008300000000000001,0.0008036493260000001,0.0,0.0,0.0007776138773253055,0.002418621376685,375.5000450787092,3.1917503831690284,5304.465134889238,45.087953646558525,0.03149689535476455,0.9518550233486177,66.86941360669745,-21.781459960138925,0.05,123.03972103632331,0.0,0.0,149949.2875601173,2549.1378885219942,3812.4606362159816,3748.7321890029325,63.728447213049854,152498.42544863926,-1263.3227476939874,0.0,151969.8587537149,0.0,0.0,0.0,0.0,0.0
95,1,1,33,1900,TM1,0.015,True,141959.0123374146,0.9475267150136719,2,50,type2,an,Meth1,0.042,0,0,1,0.052000000000000005,1,TRT1,TRP1,PRCT1,PRCP1,0.049,140359.3872,0.035,0.035,2,5409c032-7dc4-4845-9fb8-a72a35a77890,141018.48461970262,0.972489267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.972489267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052000000000000005,0.026000000000000002,0.0,0.0,0.0025,0.0025,0.021880900000000002,0.0,0.0243809,0.0237101635698003,3438.1575716645075,89.3920968632772,0.00132,0.001287817212,0.0,0.0,0.0012523884165278635,0.00243582820697,343.4968025408367,8.930916866061755,3781.654374205344,98.32301372933895,0.024962551986328164,0.960007991006836,29.099830409510123,69.22318331982883,0.05,190.1188920087995,3.461159165991442,0.0,137236.8302454973,7136.31517276586,2165.597181273947,2058.552453682459,107.04472759148788,144373.14541826316,4970.7179914919125,248.53589957459565,141488.7484785586,0.0,0.0,0.0,0.0,0.0
96,1,1,55,1900,TM2,0.048,False,162027.61793638818,0.7862199872516017,2,50,type2,an,Meth1,0.031,0,0,1,0.068,1,TRT1,TRP1,PRCT1,PRCP1,0.038,197504.2672,0.013000000000000001,0.013000000000000001,2,b259ed1d-e461-4fb0-a89d-e9b16f01ccb4,177974.43598483005,0.882399781833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.882399781833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.034,0.0,0.0,0.0025,0.0025,0.09912230000000001,0.0,0.10162230000000001,0.08967149534936769,18086.171525981197,614.9298318833607,0.00821,0.007375680917,0.0,0.0,0.006508299232030622,0.0022275050477074997,396.43895451910424,13.478924453649546,18482.6104805003,628.4087563370103,0.09617979458139832,0.8343098845423009,458.66446168409544,169.7442946529149,0.05,726.2187309998178,8.487214732645745,0.0,159491.82550432975,10845.444134294425,8176.188942653961,7655.607624207828,520.5813184461323,170337.2696386242,2669.2551916404636,133.46275958202318,170001.02696060913,0.0,0.0,0.0,0.0,0.0
97,1,1,21,1900,TM1,0.011000000000000001,False,45876.14892985396,0.9355726763723318,2,50,type2,an,Meth1,0.042,0,0,1,0.05,1,TRT1,TRP1,PRCT1,PRCP1,0.040999999999999995,45774.14591,0.027999999999999997,0.027999999999999997,2,e85af55f-3778-4f6c-a3ef-ce1c5d56cea7,45825.11731587929,0.967264582756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967264582756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.025,0.0,0.0,0.0025,0.0025,0.0292478,0.0,0.0317478,0.030708522520420937,1454.8466595210725,36.371166488026816,0.00105,0.00101666481,0.0,0.0,0.0009833838632473581,0.0024180888379750002,110.80920468042261,2.7702301170105654,1565.6558642014952,39.14139660503738,0.0316919063836683,0.9514186295641659,8.82638493443593,30.31501167060145,0.05,65.79668769306784,1.5157505835300726,0.0,44259.461451677795,2212.97307258389,511.1967797668786,486.8540759684558,24.34270379842279,46472.434524261684,1701.7762928170114,85.08881464085057,45850.633122866624,0.0,0.0,0.0,0.0,0.0
98,1,1,56,1900,TM2,0.013999999999999999,False,227774.7321201419,0.8057381851889718,2,50,type2,an,Meth1,0.040999999999999995,0,0,1,0.049,1,TRT1,TRP1,PRCT1,PRCP1,0.035,261943.39,0.042,0.042,2,fad8e421-ce58-4607-b68a-30ce0e0df312,242392.7651683982,0.891002019083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.891002019083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.0245,0.0,0.0,0.0025,0.0025,0.0852118,0.0,0.0877118,0.07815139089740429,21260.705739897512,520.887290627489,0.00875,0.00798252175,0.0,0.0,0.007112442996623963,0.002260764195625,547.9928847712532,13.425825676895704,21808.698624668767,534.3131163043847,0.08526383389402825,0.848370102135986,156.40108218681203,377.9120341175727,0.05,782.0054109340604,18.895601705878637,0.0,220584.06654372945,10808.619260642743,3239.49760126121,3088.1769316122122,151.3206696489984,231392.6858043722,7569.121659381533,378.4560829690767,235083.74864427006,0.0,0.0,0.0,0.0,0.0
99,1,1,67,1900,TM1,0.013000000000000001,False,133270.0408728996,0.8750592854120569,2,50,type2,an,Meth1,0.034,0,0,1,0.087,1,TRT1,TRP1,PRCT1,PRCP1,0.015,128672.3757,0.049,0.049,2,7390afe0-4f05-474b-a1db-6cd32bfeb29c,130986.72227752642,0.93651459018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93651459018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0435,0.0,0.0,0.0025,0.0025,0.0436046,0.0,0.0461046,0.04317763057441283,6039.090435916445,262.70043396236537,0.02046,0.019516699883999997,0.0,0.0,0.01827767419353031,0.0023359467502899996,305.97800823532657,13.310043358236705,6345.0684441517715,276.0104773206021,0.06145530476794314,0.9057869377960285,43.037012989570435,232.97346433103166,0.05,99.3161838220856,11.648673216551584,0.0,124641.65383337466,10843.823883503594,1761.3112103194176,1620.3414998338708,140.96971048554676,135485.47771687826,9082.512673184176,454.1256336592088,132128.38157521302,0.0,0.0,0.0,0.0,0.0
100,1,1,48,1900,TM1,0.027000000000000003,False,79301.68471268425,0.9541613993374836,2,50,type2,an,Meth1,0.026000000000000002,0,0,1,0.046,1,TRT1,TRP1,PRCT1,PRCP1,0.015,79988.32052000001,0.023,0.023,2,7311cd41-a0b9-4e98-b5d1-042a4ef71d47,79664.72009797962,0.977239952832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.977239952832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.023,0.0,0.0,0.0025,0.0025,0.0161307,0.0,0.0186307,0.018206664389227144,1484.2095007294288,34.13681851677686,0.0050799999999999994,0.004985356044,0.0,0.0,0.004871889105289286,0.0024409598598900003,194.4583840085404,4.472542832196429,1678.6678847379692,38.609361348973295,0.02307855349451643,0.9657006760847417,23.183242822173728,15.426118526799566,0.05,25.759158691304137,0.7713059263399784,0.0,77986.05221324165,3587.358401809116,2202.482086606371,2105.6234097575248,96.85867684884614,81573.41061505077,1384.876315202745,69.24381576013725,79483.20240533193,0.0,0.0,0.0,0.0,0.0
